BoidAmount,DeltaTime,EFPS,BoidViewRadius,BoidAvoidRadius,Alignment,Separation,CentrePull,Speed,
1000,0.0040135,249.1591,2,2,0.37,1,0.06091858,50,
1000,0.0036323,275.3076,2,2,0.37,1,0.06091858,50,
1000,0.0025957,385.2525,2,2,0.37,1,0.06091858,50,
1000,0.0031675,315.7064,2,2,0.37,1,0.06091858,50,
1000,0.0027685,361.2064,2,2,0.37,1,0.06091858,50,
1000,0.0032752,305.3249,2,2,0.37,1,0.06091858,50,
1000,0.0026146,382.4677,2,2,0.37,1,0.06091858,50,
1000,0.0026028,384.2016,2,2,0.37,1,0.06091858,50,
1000,0.0031858,313.8929,2,2,0.37,1,0.06091858,50,
1000,0.0027994,357.2194,2,2,0.37,1,0.06091858,50,
1000,0.0036277,275.6567,2,2,0.37,1,0.06091858,50,
1000,0.0027356,365.5505,2,2,0.37,1,0.06091858,50,
1000,0.00253,395.2569,2,2,0.37,1,0.06091858,50,
1000,0.0024079,415.2996,2,2,0.37,1,0.06091858,50,
1000,0.0025819,387.3117,2,2,0.37,1,0.06091858,50,
1000,0.002395,417.5365,2,2,0.37,1,0.06091858,50,
1000,0.0026287,380.4162,2,2,0.37,1,0.06091858,50,
1000,0.0025696,389.1656,2,2,0.37,1,0.06091858,50,
1000,0.0022475,444.9388,2,2,0.37,1,0.06091858,50,
1000,0.002264,441.6961,2,2,0.37,1,0.06091858,50,
1000,0.0024062,415.5931,2,2,0.37,1,0.06091858,50,
1000,0.0026017,384.3641,2,2,0.37,1,0.06091858,50,
1000,0.0026852,372.4117,2,2,0.37,1,0.06091858,50,
1000,0.0046348,215.759,2,2,0.37,1,0.06091858,50,
1000,0.0025882,386.3689,2,2,0.37,1,0.06091858,50,
1000,0.002503,399.5206,2,2,0.37,1,0.06091858,50,
1000,0.0026553,376.6053,2,2,0.37,1,0.06091858,50,
1000,0.0027211,367.4984,2,2,0.37,1,0.06091858,50,
1000,0.003003,333.0003,2,2,0.37,1,0.06091858,50,
1000,0.0029469,339.3397,2,2,0.37,1,0.06091858,50,
1000,0.0022912,436.4525,2,2,0.37,1,0.06091858,50,
1000,0.0023931,417.868,2,2,0.37,1,0.06091858,50,
1000,0.0034609,288.9422,2,2,0.37,1,0.06091858,50,
1000,0.002357,424.2681,2,2,0.37,1,0.06091858,50,
1000,0.0038426,260.2405,2,2,0.37,1,0.06091858,50,
1000,0.0033353,299.8231,2,2,0.37,1,0.06091858,50,
1000,0.002418,413.5649,2,2,0.37,1,0.06091858,50,
1000,0.0027317,366.0724,2,2,0.37,1,0.06091858,50,
1000,0.0026821,372.8422,2,2,0.37,1,0.06091858,50,
1000,0.0032042,312.0904,2,2,0.37,1,0.06091858,50,
1000,0.0035845,278.9789,2,2,0.37,1,0.06091858,50,
1000,0.0035587,281.0015,2,2,0.37,1,0.06091858,50,
1000,0.0025412,393.5149,2,2,0.37,1,0.06091858,50,
1000,0.0025316,395.0071,2,2,0.37,1,0.06091858,50,
1000,0.0030046,332.823,2,2,0.37,1,0.06091858,50,
1000,0.0043594,229.3894,2,2,0.37,1,0.06091858,50,
1000,0.0028121,355.6061,2,2,0.37,1,0.06091858,50,
1000,0.0026645,375.305,2,2,0.37,1,0.06091858,50,
1000,0.0034013,294.0052,2,2,0.37,1,0.06091858,50,
1000,0.0026097,383.1858,2,2,0.37,1,0.06091858,50,
1000,0.003293,303.6745,2,2,0.37,1,0.06091858,50,
1000,0.0028541,350.3731,2,2,0.37,1,0.06091858,50,
1000,0.0026485,377.5722,2,2,0.37,1,0.06091858,50,
1000,0.0024056,415.6967,2,2,0.37,1,0.06091858,50,
1000,0.0030622,326.5626,2,2,0.37,1,0.06091858,50,
1000,0.0029048,344.2578,2,2,0.37,1,0.06091858,50,
1000,0.0026132,382.6726,2,2,0.37,1,0.06091858,50,
1000,0.0037417,267.2582,2,2,0.37,1,0.06091858,50,
1000,0.002289,436.872,2,2,0.37,1,0.06091858,50,
1000,0.0024341,410.8295,2,2,0.37,1,0.06091858,50,
1000,0.0038184,261.8898,2,2,0.37,1,0.06091858,50,
1000,0.0090341,110.6917,2,2,0.37,1,0.06091858,50,
1000,0.0050387,198.4639,2,2,0.37,1,0.06091858,50,
1000,0.0125488,79.6889,2,2,0.37,1,0.06091858,50,
1000,0.006195,161.4205,2,2,0.37,1,0.06091858,50,
1000,0.0025274,395.6635,2,2,0.37,1,0.06091858,50,
1000,0.0031596,316.4958,2,2,0.37,1,0.06091858,50,
1000,0.0028472,351.2223,2,2,0.37,1,0.06091858,50,
1000,0.0022852,437.5985,2,2,0.37,1,0.06091858,50,
1000,0.0023496,425.6044,2,2,0.37,1,0.06091858,50,
1000,0.0026599,375.954,2,2,0.37,1,0.06091858,50,
1000,0.0023703,421.8875,2,2,0.37,1,0.06091858,50,
1000,0.0025203,396.7782,2,2,0.37,1,0.06091858,50,
1000,0.0037317,267.9744,2,2,0.37,1,0.06091858,50,
1000,0.0028452,351.4691,2,2,0.37,1,0.06091858,50,
1000,0.0027033,369.9182,2,2,0.37,1,0.06091858,50,
1000,0.002518,397.1406,2,2,0.37,1,0.06091858,50,
1000,0.0026075,383.5091,2,2,0.37,1,0.06091858,50,
1000,0.0031126,321.2748,2,2,0.37,1,0.06091858,50,
1000,0.0027037,369.8635,2,2,0.37,1,0.06091858,50,
1000,0.0024564,407.0998,2,2,0.37,1,0.06091858,50,
1000,0.0025582,390.8999,2,2,0.37,1,0.06091858,50,
1000,0.0025477,392.5109,2,2,0.37,1,0.06091858,50,
1000,0.0023944,417.6411,2,2,0.37,1,0.06091858,50,
1000,0.0025504,392.0953,2,2,0.37,1,0.06091858,50,
1000,0.0035829,279.1035,2,2,0.37,1,0.06091858,50,
1000,0.0034785,287.4802,2,2,0.37,1,0.06091858,50,
1000,0.0052196,191.5856,2,2,0.37,1,0.06091858,50,
1000,0.0035709,280.0414,2,2,0.37,1,0.06091858,50,
1000,0.0043227,231.3369,2,2,0.37,1,0.06091858,50,
1000,0.0028167,355.0254,2,2,0.37,1,0.06091858,50,
1000,0.0026466,377.8433,2,2,0.37,1,0.06091858,50,
1000,0.0025039,399.377,2,2,0.37,1,0.06091858,50,
1000,0.002656,376.506,2,2,0.37,1,0.06091858,50,
1000,0.0025767,388.0933,2,2,0.37,1,0.06091858,50,
1000,0.0032692,305.8852,2,2,0.37,1,0.06091858,50,
1000,0.0031782,314.6435,2,2,0.37,1,0.06091858,50,
1000,0.0025268,395.7575,2,2,0.37,1,0.06091858,50,
1000,0.0027649,361.6767,2,2,0.37,1,0.06091858,50,
1000,0.0037626,265.7737,2,2,0.37,1,0.06091858,50,
1000,0.0035834,279.0646,2,2,0.37,1,0.06091858,50,
1000,0.004119,242.7774,2,2,0.37,1,0.06091858,50,
1000,0.0025819,387.3117,2,2,0.37,1,0.06091858,50,
1000,0.0031488,317.5813,2,2,0.37,1,0.06091858,50,
1000,0.0025984,384.8522,2,2,0.37,1,0.06091858,50,
1000,0.0026382,379.0463,2,2,0.37,1,0.06091858,50,
1000,0.0044386,225.2963,2,2,0.37,1,0.06091858,50,
1000,0.0030088,332.3584,2,2,0.37,1,0.06091858,50,
1000,0.0026901,371.7334,2,2,0.37,1,0.06091858,50,
1000,0.002487,402.0909,2,2,0.37,1,0.06091858,50,
1000,0.0025804,387.5368,2,2,0.37,1,0.06091858,50,
1000,0.0026366,379.2763,2,2,0.37,1,0.06091858,50,
1000,0.0026771,373.5385,2,2,0.37,1,0.06091858,50,
1000,0.0023679,422.3151,2,2,0.37,1,0.06091858,50,
1000,0.0024558,407.1993,2,2,0.37,1,0.06091858,50,
1000,0.0024549,407.3486,2,2,0.37,1,0.06091858,50,
1000,0.0023496,425.6044,2,2,0.37,1,0.06091858,50,
1000,0.0024277,411.9125,2,2,0.37,1,0.06091858,50,
1000,0.0035357,282.8294,2,2,0.37,1,0.06091858,50,
1000,0.0032933,303.6468,2,2,0.37,1,0.06091858,50,
1000,0.0024228,412.7456,2,2,0.37,1,0.06091858,50,
1000,0.0024381,410.1554,2,2,0.37,1,0.06091858,50,
1000,0.0026579,376.2369,2,2,0.37,1,0.06091858,50,
1000,0.0024573,406.9507,2,2,0.37,1,0.06091858,50,
1000,0.002505,399.2016,2,2,0.37,1,0.06091858,50,
1000,0.0030106,332.1597,2,2,0.37,1,0.06091858,50,
1000,0.0025143,397.725,2,2,0.37,1,0.06091858,50,
1000,0.0024673,405.3013,2,2,0.37,1,0.06091858,50,
1000,0.0025771,388.0331,2,2,0.37,1,0.06091858,50,
1000,0.0025866,386.6079,2,2,0.37,1,0.06091858,50,
1000,0.0036989,270.3506,2,2,0.37,1,0.06091858,50,
1000,0.0036717,272.3534,2,2,0.37,1,0.06091858,50,
1000,0.0024823,402.8522,2,2,0.37,1,0.06091858,50,
1000,0.0023622,423.3342,2,2,0.37,1,0.06091858,50,
1000,0.0025025,399.6004,2,2,0.37,1,0.06091858,50,
1000,0.0025483,392.4185,2,2,0.37,1,0.06091858,50,
1000,0.0027114,368.8132,2,2,0.37,1,0.06091858,50,
1000,0.0028168,355.0128,2,2,0.37,1,0.06091858,50,
1000,0.0023179,431.425,2,2,0.37,1,0.06091858,50,
1000,0.0024331,410.9983,2,2,0.37,1,0.06091858,50,
1000,0.002505,399.2016,2,2,0.37,1,0.06091858,50,
1000,0.0024162,413.873,2,2,0.37,1,0.06091858,50,
1000,0.0024749,404.0567,2,2,0.37,1,0.06091858,50,
1000,0.0041556,240.6391,2,2,0.37,1,0.06091858,50,
1000,0.0023798,420.2034,2,2,0.37,1,0.06091858,50,
1000,0.0023058,433.6889,2,2,0.37,1,0.06091858,50,
1000,0.002321,430.8488,2,2,0.37,1,0.06091858,50,
1000,0.0024098,414.9722,2,2,0.37,1,0.06091858,50,
1000,0.0022407,446.2891,2,2,0.37,1,0.06091858,50,
1000,0.0037681,265.3857,2,2,0.37,1,0.06091858,50,
1000,0.0029419,339.9164,2,2,0.37,1,0.06091858,50,
1000,0.0025003,399.952,2,2,0.37,1,0.06091858,50,
1000,0.0030698,325.7541,2,2,0.37,1,0.06091858,50,
1000,0.003752,266.5245,2,2,0.37,1,0.06091858,50,
1000,0.004662,214.5002,2,2,0.37,1,0.06091858,50,
1000,0.0036829,271.5251,2,2,0.37,1,0.06091858,50,
1000,0.0034125,293.0403,2,2,0.37,1,0.06091858,50,
1000,0.0026372,379.19,2,2,0.37,1,0.06091858,50,
1000,0.003277,305.1572,2,2,0.37,1,0.06091858,50,
1000,0.0025799,387.6119,2,2,0.37,1,0.06091858,50,
1000,0.0027873,358.7701,2,2,0.37,1,0.06091858,50,
1000,0.0025531,391.6807,2,2,0.37,1,0.06091858,50,
1000,0.0024312,411.3195,2,2,0.37,1,0.06091858,50,
1000,0.0024264,412.1332,2,2,0.37,1,0.06091858,50,
1000,0.002778,359.9712,2,2,0.37,1,0.06091858,50,
1000,0.0040095,249.4077,2,2,0.37,1,0.06091858,50,
1000,0.0032887,304.0715,2,2,0.37,1,0.06091858,50,
1000,0.0026337,379.694,2,2,0.37,1,0.06091858,50,
1000,0.0024447,409.0481,2,2,0.37,1,0.06091858,50,
1000,0.0024736,404.2691,2,2,0.37,1,0.06091858,50,
1000,0.0025369,394.1819,2,2,0.37,1,0.06091858,50,
1000,0.0027447,364.3385,2,2,0.37,1,0.06091858,50,
1000,0.0030026,333.0447,2,2,0.37,1,0.06091858,50,
1000,0.0024118,414.6281,2,2,0.37,1,0.06091858,50,
1000,0.0025252,396.0082,2,2,0.37,1,0.06091858,50,
1000,0.0022574,442.9875,2,2,0.37,1,0.06091858,50,
1000,0.0022735,439.8505,2,2,0.37,1,0.06091858,50,
1000,0.0024947,400.8498,2,2,0.37,1,0.06091858,50,
1000,0.003733,267.8811,2,2,0.37,1,0.06091858,50,
1000,0.0022523,443.9906,2,2,0.37,1,0.06091858,50,
1000,0.0023668,422.5114,2,2,0.37,1,0.06091858,50,
1000,0.0021581,463.3705,2,2,0.37,1,0.06091858,50,
1000,0.0025619,390.3353,2,2,0.37,1,0.06091858,50,
1000,0.0023797,420.221,2,2,0.37,1,0.06091858,50,
1000,0.0026055,383.8035,2,2,0.37,1,0.06091858,50,
1000,0.0026282,380.4886,2,2,0.37,1,0.06091858,50,
1000,0.0022171,451.0396,2,2,0.37,1,0.06091858,50,
1000,0.0023214,430.7745,2,2,0.37,1,0.06091858,50,
1000,0.0028683,348.6385,2,2,0.37,1,0.06091858,50,
1000,0.0024311,411.3364,2,2,0.37,1,0.06091858,50,
1000,0.0030683,325.9134,2,2,0.37,1,0.06091858,50,
1000,0.0050656,197.41,2,2,0.37,1,0.06091858,50,
1000,0.0025466,392.6804,2,2,0.37,1,0.06091858,50,
1000,0.0024772,403.6816,2,2,0.37,1,0.06091858,50,
1000,0.0025704,389.0445,2,2,0.37,1,0.06091858,50,
1000,0.002659,376.0812,2,2,0.37,1,0.06091858,50,
1000,0.0026467,377.829,2,2,0.37,1,0.06091858,50,
1000,0.0033817,295.7093,2,2,0.37,1,0.06091858,50,
1000,0.0023705,421.8519,2,2,0.37,1,0.06091858,50,
1000,0.0022889,436.8911,2,2,0.37,1,0.06091858,50,
1000,0.0023917,418.1126,2,2,0.37,1,0.06091858,50,
1000,0.0023998,416.7014,2,2,0.37,1,0.06091858,50,
1000,0.0025844,386.937,2,2,0.37,1,0.06091858,50,
1000,0.0040842,244.846,2,2,0.37,1,0.06091858,50,
1000,0.0026749,373.8458,2,2,0.37,1,0.06091858,50,
1000,0.0024758,403.9099,2,2,0.37,1,0.06091858,50,
1000,0.0024001,416.6493,2,2,0.37,1,0.06091858,50,
1000,0.0023762,420.84,2,2,0.37,1,0.06091858,50,
1000,0.0029079,343.8908,2,2,0.37,1,0.06091858,50,
1000,0.0026664,375.0375,2,2,0.37,1,0.06091858,50,
1000,0.0022926,436.186,2,2,0.37,1,0.06091858,50,
1000,0.0025108,398.2794,2,2,0.37,1,0.06091858,50,
1000,0.0026838,372.606,2,2,0.37,1,0.06091858,50,
1000,0.0023799,420.1857,2,2,0.37,1,0.06091858,50,
1000,0.0024525,407.7472,2,2,0.37,1,0.06091858,50,
1000,0.0031268,319.8158,2,2,0.37,1,0.06091858,50,
1000,0.0034586,289.1343,2,2,0.37,1,0.06091858,50,
1000,0.002789,358.5515,2,2,0.37,1,0.06091858,50,
1000,0.002431,411.3534,2,2,0.37,1,0.06091858,50,
1000,0.0025015,399.7601,2,2,0.37,1,0.06091858,50,
1000,0.0024669,405.3671,2,2,0.37,1,0.06091858,50,
1000,0.0027647,361.7029,2,2,0.37,1,0.06091858,50,
1000,0.0028005,357.0791,2,2,0.37,1,0.06091858,50,
1000,0.0023455,426.3483,2,2,0.37,1,0.06091858,50,
1000,0.0026594,376.0247,2,2,0.37,1,0.06091858,50,
1000,0.0026704,374.4757,2,2,0.37,1,0.06091858,50,
1000,0.0024247,412.4221,2,2,0.37,1,0.06091858,50,
1000,0.0034786,287.472,2,2,0.37,1,0.06091858,50,
1000,0.0032982,303.1957,2,2,0.37,1,0.06091858,50,
1000,0.0022932,436.0719,2,2,0.37,1,0.06091858,50,
1000,0.0023693,422.0656,2,2,0.37,1,0.06091858,50,
1000,0.0023288,429.4057,2,2,0.37,1,0.06091858,50,
1000,0.002461,406.3389,2,2,0.37,1,0.06091858,50,
1000,0.002641,378.6444,2,2,0.37,1,0.06091858,50,
1000,0.0025894,386.1898,2,2,0.37,1,0.06091858,50,
1000,0.0025196,396.8884,2,2,0.37,1,0.06091858,50,
1000,0.0022527,443.9117,2,2,0.37,1,0.06091858,50,
1000,0.0022832,437.9818,2,2,0.37,1,0.06091858,50,
1000,0.002385,419.2872,2,2,0.37,1,0.06091858,50,
1000,0.0024006,416.5626,2,2,0.37,1,0.06091858,50,
1000,0.0035215,283.9699,2,2,0.37,1,0.06091858,50,
1000,0.0037219,268.68,2,2,0.37,1,0.06091858,50,
1000,0.0025505,392.08,2,2,0.37,1,0.06091858,50,
1000,0.0023992,416.8056,2,2,0.37,1,0.06091858,50,
1000,0.0023931,417.868,2,2,0.37,1,0.06091858,50,
1000,0.0023456,426.3302,2,2,0.37,1,0.06091858,50,
1000,0.0025322,394.9135,2,2,0.37,1,0.06091858,50,
1000,0.002716,368.1885,2,2,0.37,1,0.06091858,50,
1000,0.0026436,378.272,2,2,0.37,1,0.06091858,50,
1000,0.0025164,397.3931,2,2,0.37,1,0.06091858,50,
1000,0.0025909,385.9662,2,2,0.37,1,0.06091858,50,
1000,0.0024565,407.0833,2,2,0.37,1,0.06091858,50,
1000,0.0023307,429.0557,2,2,0.37,1,0.06091858,50,
1000,0.0036438,274.4388,2,2,0.37,1,0.06091858,50,
1000,0.0030065,332.6127,2,2,0.37,1,0.06091858,50,
1000,0.0024578,406.8679,2,2,0.37,1,0.06091858,50,
1000,0.002325,430.1075,2,2,0.37,1,0.06091858,50,
1000,0.0025355,394.3995,2,2,0.37,1,0.06091858,50,
1000,0.0022803,438.5388,2,2,0.37,1,0.06091858,50,
1000,0.0026071,383.568,2,2,0.37,1,0.06091858,50,
1000,0.0026152,382.3799,2,2,0.37,1,0.06091858,50,
1000,0.0023781,420.5038,2,2,0.37,1,0.06091858,50,
1000,0.0023594,423.8365,2,2,0.37,1,0.06091858,50,
1000,0.0023483,425.84,2,2,0.37,1,0.06091858,50,
1000,0.0023646,422.9045,2,2,0.37,1,0.06091858,50,
1000,0.0023685,422.2082,2,2,0.37,1,0.06091858,50,
1000,0.0048548,205.9817,2,2,0.37,1,0.06091858,50,
1000,0.0031052,322.0405,2,2,0.37,1,0.06091858,50,
1000,0.002559,390.7776,2,2,0.37,1,0.06091858,50,
1000,0.0025067,398.9308,2,2,0.37,1,0.06091858,50,
1000,0.0024971,400.4645,2,2,0.37,1,0.06091858,50,
1000,0.003124,320.1024,2,2,0.37,1,0.06091858,50,
1000,0.0036975,270.453,2,2,0.37,1,0.06091858,50,
1000,0.0026662,375.0656,2,2,0.37,1,0.06091858,50,
1000,0.0024076,415.3514,2,2,0.37,1,0.06091858,50,
1000,0.0022669,441.1311,2,2,0.37,1,0.06091858,50,
1000,0.0022395,446.5283,2,2,0.37,1,0.06091858,50,
1000,0.0029793,335.6493,2,2,0.37,1,0.06091858,50,
1000,0.0043293,230.9842,2,2,0.37,1,0.06091858,50,
1000,0.0030856,324.0861,2,2,0.37,1,0.06091858,50,
1000,0.0024961,400.625,2,2,0.37,1,0.06091858,50,
1000,0.0023908,418.27,2,2,0.37,1,0.06091858,50,
1000,0.0024764,403.812,2,2,0.37,1,0.06091858,50,
1000,0.0026137,382.5994,2,2,0.37,1,0.06091858,50,
1000,0.0028271,353.7194,2,2,0.37,1,0.06091858,50,
1000,0.0023573,424.2142,2,2,0.37,1,0.06091858,50,
1000,0.0023794,420.274,2,2,0.37,1,0.06091858,50,
1000,0.0024758,403.9099,2,2,0.37,1,0.06091858,50,
1000,0.0022514,444.1681,2,2,0.37,1,0.06091858,50,
1000,0.0023529,425.0074,2,2,0.37,1,0.06091858,50,
1000,0.0039166,255.3235,2,2,0.37,1,0.06091858,50,
1000,0.0027511,363.491,2,2,0.37,1,0.06091858,50,
1000,0.0024365,410.4248,2,2,0.37,1,0.06091858,50,
1000,0.0023869,418.9535,2,2,0.37,1,0.06091858,50,
1000,0.0026684,374.7564,2,2,0.37,1,0.06091858,50,
1000,0.0027063,369.5082,2,2,0.37,1,0.06091858,50,
1000,0.0026124,382.7898,2,2,0.37,1,0.06091858,50,
1000,0.0027239,367.1207,2,2,0.37,1,0.06091858,50,
1000,0.002429,411.692,2,2,0.37,1,0.06091858,50,
1000,0.002477,403.7142,2,2,0.37,1,0.06091858,50,
1000,0.0023424,426.9126,2,2,0.37,1,0.06091858,50,
1000,0.0023271,429.7194,2,2,0.37,1,0.06091858,50,
1000,0.0032849,304.4233,2,2,0.37,1,0.06091858,50,
1000,0.0034777,287.5464,2,2,0.37,1,0.06091858,50,
1000,0.0032399,308.6515,2,2,0.37,1,0.06091858,50,
1000,0.0024403,409.7857,2,2,0.37,1,0.06091858,50,
1000,0.0023049,433.8583,2,2,0.37,1,0.06091858,50,
1000,0.0027499,363.6496,2,2,0.37,1,0.06091858,50,
1000,0.0029041,344.3408,2,2,0.37,1,0.06091858,50,
1000,0.0029408,340.0435,2,2,0.37,1,0.06091858,50,
1000,0.0024818,402.9333,2,2,0.37,1,0.06091858,50,
1000,0.0024417,409.5507,2,2,0.37,1,0.06091858,50,
1000,0.0025127,397.9783,2,2,0.37,1,0.06091858,50,
1000,0.0025232,396.3221,2,2,0.37,1,0.06091858,50,
1000,0.0027651,361.6506,2,2,0.37,1,0.06091858,50,
1000,0.0038496,259.7672,2,2,0.37,1,0.06091858,50,
1000,0.0025568,391.1139,2,2,0.37,1,0.06091858,50,
1000,0.0023672,422.44,2,2,0.37,1,0.06091858,50,
1000,0.0024892,401.7355,2,2,0.37,1,0.06091858,50,
1000,0.0023867,418.9886,2,2,0.37,1,0.06091858,50,
1000,0.0028476,351.1729,2,2,0.37,1,0.06091858,50,
1000,0.0030186,331.2794,2,2,0.37,1,0.06091858,50,
1000,0.0072151,138.5982,2,2,0.37,1,0.06091858,50,
1000,0.0084971,117.6872,2,2,0.37,1,0.06091858,50,
1000,0.0055847,179.0607,2,2,0.37,1,0.06091858,50,
1000,0.0025876,386.4585,2,2,0.37,1,0.06091858,50,
1000,0.0025822,387.2667,2,2,0.37,1,0.06091858,50,
1000,0.0022452,445.3946,2,2,0.37,1,0.06091858,50,
1000,0.0025905,386.0258,2,2,0.37,1,0.06091858,50,
1000,0.0024951,400.7855,2,2,0.37,1,0.06091858,50,
1000,0.002185,457.6659,2,2,0.37,1,0.06091858,50,
1000,0.0022104,452.4068,2,2,0.37,1,0.06091858,50,
1000,0.0023542,424.7727,2,2,0.37,1,0.06091858,50,
1000,0.0024372,410.3069,2,2,0.37,1,0.06091858,50,
1000,0.0024433,409.2825,2,2,0.37,1,0.06091858,50,
1000,0.003279,304.971,2,2,0.37,1,0.06091858,50,
1000,0.0030719,325.5314,2,2,0.37,1,0.06091858,50,
1000,0.0025767,388.0933,2,2,0.37,1,0.06091858,50,
1000,0.0025581,390.9151,2,2,0.37,1,0.06091858,50,
1000,0.0026097,383.1858,2,2,0.37,1,0.06091858,50,
1000,0.0024803,403.1771,2,2,0.37,1,0.06091858,50,
1000,0.0026817,372.8978,2,2,0.37,1,0.06091858,50,
1000,0.0030656,326.2004,2,2,0.37,1,0.06091858,50,
1000,0.0024942,400.9302,2,2,0.37,1,0.06091858,50,
1000,0.0022975,435.2557,2,2,0.37,1,0.06091858,50,
1000,0.0023889,418.6027,2,2,0.37,1,0.06091858,50,
1000,0.0023543,424.7547,2,2,0.37,1,0.06091858,50,
1000,0.0029301,341.2853,2,2,0.37,1,0.06091858,50,
1000,0.005009,199.6406,2,2,0.37,1,0.06091858,50,
1000,0.0034086,293.3756,2,2,0.37,1,0.06091858,50,
1000,0.0061541,162.4933,2,2,0.37,1,0.06091858,50,
1000,0.0030469,328.2024,2,2,0.37,1,0.06091858,50,
1000,0.0029105,343.5836,2,2,0.37,1,0.06091858,50,
1000,0.0022865,437.3496,2,2,0.37,1,0.06091858,50,
1000,0.0022902,436.6431,2,2,0.37,1,0.06091858,50,
1000,0.0026214,381.4756,2,2,0.37,1,0.06091858,50,
1000,0.0024708,404.7272,2,2,0.37,1,0.06091858,50,
1000,0.0025357,394.3684,2,2,0.37,1,0.06091858,50,
1000,0.0036651,272.8438,2,2,0.37,1,0.06091858,50,
1000,0.0027338,365.7912,2,2,0.37,1,0.06091858,50,
1000,0.002349,425.7131,2,2,0.37,1,0.06091858,50,
1000,0.0038042,262.8673,2,2,0.37,1,0.06091858,50,
1000,0.0039305,254.4206,2,2,0.37,1,0.06091858,50,
1000,0.0061238,163.2973,2,2,0.37,1,0.06091858,50,
1000,0.0024313,411.3026,2,2,0.37,1,0.06091858,50,
1000,0.0026133,382.6579,2,2,0.37,1,0.06091858,50,
1000,0.0022912,436.4525,2,2,0.37,1,0.06091858,50,
1000,0.0028785,347.4032,2,2,0.37,1,0.06091858,50,
1000,0.0046779,213.7711,2,2,0.37,1,0.06091858,50,
1000,0.0025166,397.3615,2,2,0.37,1,0.06091858,50,
1000,0.0024307,411.4041,2,2,0.37,1,0.06091858,50,
1000,0.0026516,377.1308,2,2,0.37,1,0.06091858,50,
1000,0.0026228,381.2719,2,2,0.37,1,0.06091858,50,
1000,0.0033374,299.6344,2,2,0.37,1,0.06091858,50,
1000,0.0031643,316.0257,2,2,0.37,1,0.06091858,50,
1000,0.0026227,381.2864,2,2,0.37,1,0.06091858,50,
1000,0.0025576,390.9916,2,2,0.37,1,0.06091858,50,
1000,0.0025868,386.578,2,2,0.37,1,0.06091858,50,
1000,0.0098244,101.7874,2,2,0.37,1,0.06091858,50,
1000,0.0061013,163.8995,2,2,0.37,1,0.06091858,50,
1000,0.0062413,160.223,2,2,0.37,1,0.06091858,50,
1000,0.0099113,100.8949,2,2,0.37,1,0.06091858,50,
1000,0.0027175,367.9853,2,2,0.37,1,0.06091858,50,
1000,0.0027234,367.1881,2,2,0.37,1,0.06091858,50,
1000,0.0030428,328.6447,2,2,0.37,1,0.06091858,50,
1000,0.0035209,284.0183,2,2,0.37,1,0.06091858,50,
1000,0.0034887,286.6397,2,2,0.37,1,0.06091858,50,
1000,0.0067927,147.2169,2,2,0.37,1,0.06091858,50,
1000,0.0030412,328.8176,2,2,0.37,1,0.06091858,50,
1000,0.0029184,342.6535,2,2,0.37,1,0.06091858,50,
1000,0.0024526,407.7306,2,2,0.37,1,0.06091858,50,
1000,0.0029141,343.1591,2,2,0.37,1,0.06091858,50,
1000,0.0035113,284.7948,2,2,0.37,1,0.06091858,50,
1000,0.0029844,335.0757,2,2,0.37,1,0.06091858,50,
1000,0.0043261,231.1551,2,2,0.37,1,0.06091858,50,
1000,0.0025545,391.466,2,2,0.37,1,0.06091858,50,
1000,0.0024881,401.9131,2,2,0.37,1,0.06091858,50,
1000,0.0024883,401.8808,2,2,0.37,1,0.06091858,50,
1000,0.0024858,402.285,2,2,0.37,1,0.06091858,50,
1000,0.0027527,363.2797,2,2,0.37,1,0.06091858,50,
1000,0.002785,359.0664,2,2,0.37,1,0.06091858,50,
1000,0.0028454,351.4444,2,2,0.37,1,0.06091858,50,
1000,0.002331,429.0004,2,2,0.37,1,0.06091858,50,
1000,0.0022791,438.7697,2,2,0.37,1,0.06091858,50,
1000,0.0022313,448.1692,2,2,0.37,1,0.06091858,50,
1000,0.0022755,439.4639,2,2,0.37,1,0.06091858,50,
1000,0.0030824,324.4225,2,2,0.37,1,0.06091858,50,
1000,0.0035662,280.4105,2,2,0.37,1,0.06091858,50,
1000,0.0028032,356.7352,2,2,0.37,1,0.06091858,50,
1000,0.0034507,289.7963,2,2,0.37,1,0.06091858,50,
1000,0.0039795,251.2879,2,2,0.37,1,0.06091858,50,
1000,0.0064612,154.77,2,2,0.37,1,0.06091858,50,
1000,0.0023094,433.0129,2,2,0.37,1,0.06091858,50,
1000,0.0025498,392.1876,2,2,0.37,1,0.06091858,50,
1000,0.002314,432.1521,2,2,0.37,1,0.06091858,50,
1000,0.0022848,437.6751,2,2,0.37,1,0.06091858,50,
1000,0.0040877,244.6364,2,2,0.37,1,0.06091858,50,
1000,0.0031861,313.8633,2,2,0.37,1,0.06091858,50,
1000,0.0025703,389.0597,2,2,0.37,1,0.06091858,50,
1000,0.0024249,412.3882,2,2,0.37,1,0.06091858,50,
1000,0.0027448,364.3253,2,2,0.37,1,0.06091858,50,
1000,0.0026514,377.1592,2,2,0.37,1,0.06091858,50,
1000,0.0026433,378.315,2,2,0.37,1,0.06091858,50,
1000,0.0027253,366.9321,2,2,0.37,1,0.06091858,50,
1000,0.0023617,423.4238,2,2,0.37,1,0.06091858,50,
